"[A]자치구별","자치구별","[B]감염병별","감염병별","[C]성별","성별","[Item]항목","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"001010","도봉구","003016","지카바이러스감염증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001010","도봉구","003026","엠폭스","001001","발생","T001","법정감염병 발생현황","건","","","","1","-",
"001010","도봉구","003026","엠폭스","001001001","남","T001","법정감염병 발생현황","건","","","","...","-",
"001010","도봉구","003026","엠폭스","001001002","여","T001","법정감염병 발생현황","건","","","","...","-",
"001010","도봉구","003026","엠폭스","001002","사망","T001","법정감염병 발생현황","건","","","","-","-",
"001010","도봉구","003026","엠폭스","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001010","도봉구","003026","엠폭스","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001010","도봉구","0004","제4급감염병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","","",
"001010","도봉구","0004","제4급감염병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","","",
"001011","노원구","001","제1급감염병","001001","발생","T001","법정감염병 발생현황","건","780","8244","-","-","-",
"001011","노원구","001","제1급감염병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001","제1급감염병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001","제1급감염병","001002","사망","T001","법정감염병 발생현황","건","5","...","-","-","-",
"001011","노원구","001","제1급감염병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001","제1급감염병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001003","에볼라바이러스병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001003","에볼라바이러스병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001003","에볼라바이러스병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001003","에볼라바이러스병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001003","에볼라바이러스병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001003","에볼라바이러스병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001004","마버그열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001004","마버그열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001004","마버그열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001004","마버그열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001004","마버그열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001004","마버그열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001005","라싸열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001005","라싸열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001005","라싸열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001005","라싸열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001005","라싸열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001005","라싸열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001006","크리미안콩고출혈열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001006","크리미안콩고출혈열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001006","크리미안콩고출혈열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001006","크리미안콩고출혈열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001006","크리미안콩고출혈열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001006","크리미안콩고출혈열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001007","남아메리카출혈열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001007","남아메리카출혈열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001007","남아메리카출혈열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001007","남아메리카출혈열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001007","남아메리카출혈열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001007","남아메리카출혈열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001008","리프트밸리열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001008","리프트밸리열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001008","리프트밸리열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001008","리프트밸리열","001002","사망","T001","법정감염병 발생현황","건","-","","-","-","-",
"001011","노원구","001008","리프트밸리열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001008","리프트밸리열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001009","두창","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001009","두창","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001009","두창","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001009","두창","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001009","두창","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001009","두창","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001010","페스트","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001010","페스트","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001010","페스트","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001010","페스트","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001010","페스트","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001010","페스트","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001011","탄저","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001011","탄저","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001011","탄저","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001011","탄저","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001011","탄저","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001011","탄저","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001002","보툴리늄독소증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001011","노원구","001002","보툴리늄독소증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001011","노원구","001002","보툴리늄독소증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
